,tweet id,text,created at,preprocessed tweets,sentiment scores,sentiment
74,1.00138e+18,"‼️ BREAKING NEWS‼️

Pokemon Switch - ""Witness a new history of Pokémon being born""

📅 May 31, 2018 (Thursday) 
⏰ 07: 05 - 07: 30 (tv-tokyo)

Let's Go Pikachu and Eevee! #PokemonSwitch #PokemonLetsGo #NintendoSwitch https://t.co/0wgFwhNdZG",2018-05-29 08:13:03+00:00,"‼️ BREAKING NEWS‼️

Pokemon Switch - ""Witness a new history of Pokémon being born""

📅 May 31, 2018 (Thursday) 
⏰ 07: 05 - 07: 30 (tv-tokyo)

Let's Go Pikachu and Eevee! #PokemonSwitch #PokemonLetsGo #NintendoSwitch http",[0.00400175 0.48020574 0.51579237],Positive
75,1.00137e+18,pokemon lets go eevee is gonna end all of you https://t.co/ZgSRknTVgN,2018-05-29 07:52:52+00:00,pokemon lets go eevee is gonna end all of you http,[0.40302637 0.37676677 0.22020686],Negative
76,1.00137e+18,"Pokemon News on May 31st!

#PokemonLetsGoPikachu #PokemonLetsGoEevee #PokemonLetsGo https://t.co/GtVVCy4Hww",2018-05-29 07:44:09+00:00,"Pokemon News on May 31st!

#PokemonLetsGoPikachu #PokemonLetsGoEevee #PokemonLetsGo http",[0.00319562 0.38117924 0.61562514],Positive
77,1.00137e+18,"IT'S MIDNIGHT! 🌎 THE MILLION DOLLAR QUESTION IS HERE! 

WILL YOU BE { MAD 🤬😡 SHOCKED 🤯😱😮 MINDBLOWN }
WHEN MEGAS LEAKS ARE SEEN ON THE BIG SCREEN?! 

""Get shock information about Pokémon!""

#PokemonLetsGO #PokemonSwitch #E3 #PokemonLetsGOEevee #PokemonGO #Leaks #Gen8 #HYPE",2018-05-29 07:30:39+00:00,"IT'S MIDNIGHT! 🌎 THE MILLION DOLLAR QUESTION IS HERE! 

WILL YOU BE { MAD 🤬😡 SHOCKED 🤯😱😮 MINDBLOWN }
WHEN MEGAS LEAKS ARE SEEN ON THE BIG SCREEN?! 

""Get shock information about Pokémon!""

#PokemonLetsGO #PokemonSwitch #E3 #PokemonLetsGOEevee #PokemonGO #Leaks #Gen8 #HYPE",[0.12267563 0.6103682  0.26695612],Neutral
78,1.00136e+18,"YES IT FINNALY HAPPENING FUCK YEAH SO NOW ALL YOU BULLSHITERS CAN GTFO SO WE CAN CELEBRATE THIS FUCKING EVENT HELL YEAH!!!!!
#POKEMONDIRECT 
#POKEMONLETSGOPIKACHU
#POKEMONLETSGOEEVEE https://t.co/ELrpTm6te8",2018-05-29 07:20:22+00:00,"YES IT FINNALY HAPPENING FUCK YEAH SO NOW ALL YOU BULLSHITERS CAN GTFO SO WE CAN CELEBRATE THIS FUCKING EVENT HELL YEAH!!!!!
#POKEMONDIRECT 
#POKEMONLETSGOPIKACHU
#POKEMONLETSGOEEVEE http",[0.7916218  0.11841559 0.08996262],Negative
79,1.00132e+18,FAKE Pokemon regional variants #pokemonleaks #Pokemon #pokemonletsgo #fakemon https://t.co/IPyzyE8T1i,2018-05-29 04:22:14+00:00,FAKE Pokemon regional variants #pokemonleaks #Pokemon #pokemonletsgo #fakemon http,[0.83957034 0.14789817 0.01253145],Negative
80,1.00131e+18,"Nintendo is such a tease.
#PokemonLetsGo #PokemonSwitch https://t.co/s56R3sJdWq",2018-05-29 03:40:23+00:00,"Nintendo is such a tease.
#PokemonLetsGo #PokemonSwitch http",[0.84672517 0.12261964 0.03065514],Negative
81,1.00128e+18,It’s been under our noses this whole time... #PokemonLetsGo https://t.co/LqBZr0dnwk,2018-05-29 02:01:50+00:00,It’s been under our noses this whole time... #PokemonLetsGo http,[0.24149893 0.58065116 0.17784996],Neutral
82,1.00128e+18,Could the new Pokémon game for Switch be a step backwards for the series? https://t.co/cCMrRDvnIo,2018-05-29 01:43:27+00:00,Could the new Pokémon game for Switch be a step backwards for the series? http,[0.34730062 0.633049   0.01965034],Neutral
83,1.00126e+18,another pokemon lets go Pikachu &amp; eevee leaked picture revealed!article ... https://t.co/kOo5hvFETQ via @YouTube,2018-05-29 00:48:45+00:00,another pokemon lets go Pikachu &amp; eevee leaked picture revealed!article ... http via @user,[0.00802938 0.84154314 0.15042736],Neutral
84,1.00126e+18,another pokemon lets go Pikachu &amp; eevee leaked picture revealed!article review: https://t.co/npt52AfYhM via @YouTube,2018-05-29 00:41:35+00:00,another pokemon lets go Pikachu &amp; eevee leaked picture revealed!article review: http via @user,[0.00831647 0.80723935 0.18444428],Neutral
85,1.00126e+18,This is relevant once again... #PokemonLetsGo https://t.co/sEId1CTG13,2018-05-29 00:28:03+00:00,This is relevant once again... #PokemonLetsGo http,[0.00186223 0.09282269 0.90531504],Positive
86,1.00122e+18,"Have you bought the ticket for the hype train? 🔜🚅
#PokemonSwitch #PokémonDirect #PokémonLetsGoPikachu #PokémonLetsGoEevee #hypetrain #Nintendo #GameFreak #Pokémon",2018-05-28 21:34:07+00:00,"Have you bought the ticket for the hype train? 🔜🚅
#PokemonSwitch #PokémonDirect #PokémonLetsGoPikachu #PokémonLetsGoEevee #hypetrain #Nintendo #GameFreak #Pokémon",[0.00467548 0.4781999  0.5171246 ],Positive
87,1.0012e+18,@MartiBennett @JoeMerrick do you two believe there is going to be a Pokemon Direct this week for #PokemonLetsGoPikachu #PokemonLetsGoEevee,2018-05-28 20:51:00+00:00,@user @user do you two believe there is going to be a Pokemon Direct this week for #PokemonLetsGoPikachu #PokemonLetsGoEevee,[0.00303472 0.50372547 0.49323985],Neutral
88,1.0012e+18,@ActualAero do you think the pokemon lets go eevee and lets go pikachu is fake,2018-05-28 20:40:26+00:00,@user do you think the pokemon lets go eevee and lets go pikachu is fake,[0.2892191  0.67705625 0.0337247 ],Neutral
89,1.00119e+18,Did the new #PokemonLetsGo get revealed yet?,2018-05-28 20:02:03+00:00,Did the new #PokemonLetsGo get revealed yet?,[0.00850165 0.81358033 0.17791806],Neutral
90,1.00118e+18,"Lost my breath
It's happening #PokemonLetsGoEevee  #PokemonYou #PokemonMe https://t.co/ydJeDB2A2A",2018-05-28 19:14:01+00:00,"Lost my breath
It's happening #PokemonLetsGoEevee  #PokemonYou #PokemonMe http",[0.05444608 0.5166136  0.4289403 ],Neutral
91,1.00118e+18,"Pokémon Let's GO! Eevee HYPE

~ Eevee set to receive a Normal-type Eeveelution to be placed next to Eevee in the NEW UPDATED Kanto Pokédex. 

~ We were told ""Eeveelution"" is not what you expect.

~ Eeveelution is set for Pokémon Movie: Everyone's Story
#PokemonLetsGO #Leaks #Gen8 https://t.co/F4Y10yxzLg",2018-05-28 19:01:01+00:00,"Pokémon Let's GO! Eevee HYPE

~ Eevee set to receive a Normal-type Eeveelution to be placed next to Eevee in the NEW UPDATED Kanto Pokédex. 

~ We were told ""Eeveelution"" is not what you expect.

~ Eeveelution is set for Pokémon Movie: Everyone's Story
#PokemonLetsGO #Leaks #Gen8 http",[0.00835722 0.44740444 0.54423845],Positive
92,1.00118e+18,"Rare Pokemon Center Monthly Pikachu June 2005
For more information check
https://t.co/tHsVcSKDG7
Buy on Amazon :: https://t.co/ozhalV9SSJ
buy on Ebay :: https://t.co/UeRDbW48Xu
#Pokemon #PokemonCenter #Pikachu #rare #Plush #PokemonGO #PokemonLetsGo https://t.co/x619bzrmDT",2018-05-28 19:00:26+00:00,"Rare Pokemon Center Monthly Pikachu June 2005
For more information check
https://t.co/tHsVcSKDG7
Buy on Amazon :: http on Ebay :: http #PokemonCenter #Pikachu #rare #Plush #PokemonGO #PokemonLetsGo http",[0.00664485 0.75723934 0.23611586],Neutral
93,1.00117e+18,@MegaPKMXY @pokejungle @ActualAero @JoeMerrick lmao pokemon lets go is just a rumor,2018-05-28 18:15:20+00:00,@user @user @user @user lmao pokemon lets go is just a rumor,[0.27133933 0.6720276  0.05663311],Neutral
94,1.00116e+18,"Pokemon Lets Go Hitler, Pokemon Lets Go Mussolini. https://t.co/xJEihGCWlr",2018-05-28 17:54:36+00:00,"Pokemon Lets Go Hitler, Pokemon Lets Go Mussolini. http",[0.12048986 0.7053664  0.17414379],Neutral
95,1.00115e+18,"Let’s get the party started! #WeWantPokemonDirect #PokemonLetsGoPikachu 
#PokemonLetsGoEevee https://t.co/7XmnRchGzG",2018-05-28 17:25:19+00:00,"Let’s get the party started! #WeWantPokemonDirect #PokemonLetsGoPikachu 
#PokemonLetsGoEevee http",[0.00244592 0.08176479 0.9157892 ],Positive
96,1.00115e+18,@mana_chan__ Do you believe the #PokemonLetsGo rumors for #NintendoSwitch  ? 🤔,2018-05-28 17:08:23+00:00,@user Do you believe the #PokemonLetsGo rumors for #NintendoSwitch  ? 🤔,[0.01322926 0.9221589  0.06461188],Neutral
97,1.00115e+18,"If the new Pokémon Switch games are truly based on Kanto, then I can't wait to see this buff ting #PokemonSwitch #PokemonLetsGoPikachu #PokemonLetsGoEevee https://t.co/EIiKDjkdyP",2018-05-28 17:02:15+00:00,"If the new Pokémon Switch games are truly based on Kanto, then I can't wait to see this buff ting #PokemonSwitch #PokemonLetsGoPikachu #PokemonLetsGoEevee http",[0.00150553 0.0220288  0.9764657 ],Positive
98,1.00115e+18,Wait❄ #PokemonLetsGo https://t.co/xNI0fkxbOb,2018-05-28 17:00:19+00:00,Wait❄ #PokemonLetsGo http,[0.00460104 0.49579668 0.4996021 ],Positive
99,1.00115e+18,"I'm all into the Pokemon Lets Go Pikachu/Eevee roumors and leaks oops.

I have been watching a lot of 
RuffledRowlit's (@Rigpop420 ) vids on the topic and how could I NOT doodle a Ruffled Rowlet https://t.co/dlB1rSwhfW",2018-05-28 16:59:32+00:00,"I'm all into the Pokemon Lets Go Pikachu/Eevee roumors and leaks oops.

I have been watching a lot of 
RuffledRowlit's (@Rigpop420 ) vids on the topic and how could I NOT doodle a Ruffled Rowlet http",[0.03150139 0.3604185  0.6080801 ],Positive
100,1.00115e+18,"#NintendoDirect for #PokemonSwitch. When for you?
#PokemonLetsGo 
#PokemonLetsGoPikachu 
#PokemonLetsGoEevee",2018-05-28 16:58:22+00:00,"#NintendoDirect for #PokemonSwitch. When for you?
#PokemonLetsGo 
#PokemonLetsGoPikachu 
#PokemonLetsGoEevee",[0.00486567 0.5625573  0.43257695],Neutral
101,1.00114e+18,@PokemonLetsGoPE Pokemon Lets Go Reveal?,2018-05-28 16:47:33+00:00,@user Pokemon Lets Go Reveal?,[0.00586238 0.8984821  0.09565555],Neutral
102,1.00113e+18,Upcoming Pokemon TCG Release Casts Doubt On Pokemon Let’s Go Release Date https://t.co/jhigccIUim https://t.co/JTmyKSuKy1,2018-05-28 16:07:42+00:00,Upcoming Pokemon TCG Release Casts Doubt On Pokemon Let’s Go Release Date http http,[0.05384064 0.8870284  0.05913098],Neutral
103,1.00113e+18,@Pokemon I though it was Let's Go Pikachu and Pokemon lets Go Eevee,2018-05-28 16:01:17+00:00,@user I though it was Let's Go Pikachu and Pokemon lets Go Eevee,[0.00846898 0.66826844 0.32326257],Neutral
104,1.00112e+18,"Pokemon let's go pikachu and Eevee has a rumor saying that Eevee will have a ""normal"" type evolution... well... here's somthing I found for the new movie. If this is real, does that mean Gorochu could happen too?

#Pokemon #PokemonLetsGo #letsgopikachu #letsgoeevee https://t.co/gnK08WmpNn",2018-05-28 15:04:47+00:00,"Pokemon let's go pikachu and Eevee has a rumor saying that Eevee will have a ""normal"" type evolution... well... here's somthing I found for the new movie. If this is real, does that mean Gorochu could happen too?

#Pokemon #PokemonLetsGo #letsgopikachu #letsgoeevee http",[0.01215465 0.7113695  0.27647588],Neutral
105,1.00111e+18,pokemon lets go pikachu lets go feebas confirmed https://t.co/kSCguY5h4h,2018-05-28 14:34:14+00:00,pokemon lets go pikachu lets go feebas confirmed http,[0.00395603 0.34102964 0.65501446],Positive
106,1.00108e+18,It’s last week of May so close to a #PokemonDirect #PokemonLetsGoPikachu #PokemonLetsGo https://t.co/qBbAPgSDCE,2018-05-28 12:43:41+00:00,It’s last week of May so close to a #PokemonDirect #PokemonLetsGoPikachu #PokemonLetsGo http,[0.00285353 0.28872558 0.70842093],Positive
107,1.00108e+18,OMGG #PokemonLetsgoPikachu #PokemonLetsgoEevee CONFIRMED!!! #PokemonLetsGo #Pikachu #Eevee https://t.co/4hioVZd8j1,2018-05-28 12:29:18+00:00,OMGG #PokemonLetsgoPikachu #PokemonLetsgoEevee CONFIRMED!!! #PokemonLetsGo #Pikachu #Eevee http,[0.00159192 0.06457034 0.9338377 ],Positive
108,1.00104e+18,"People seriously need to calm down and wait for Pokemon Switch news.
Like seriously it will be REVEALED within 15 days. 
JUST WAIT! And while you wait set your expectation low. 
#PokemonLetsGo #PokemonSwitch #NintendoE3 #nintendoswitch",2018-05-28 10:09:55+00:00,"People seriously need to calm down and wait for Pokemon Switch news.
Like seriously it will be REVEALED within 15 days. 
JUST WAIT! And while you wait set your expectation low. 
#PokemonLetsGo #PokemonSwitch #NintendoE3 #nintendoswitch",[0.07811746 0.3773822  0.5445004 ],Positive
109,1.00103e+18,OMG POKEMON LETS GO REFERENCE https://t.co/YtIQsBlgXt,2018-05-28 09:26:39+00:00,OMG POKEMON LETS GO REFERENCE http,[0.00455929 0.06927393 0.92616683],Positive
110,1.00099e+18,"@Verliswolf 
Just saw this is in ultra sun and moon 
#PokemonLetsGo #LetsGo https://t.co/qSE4EJr4RR",2018-05-28 06:43:38+00:00,"@user 
Just saw this is in ultra sun and moon 
#PokemonLetsGo #LetsGo http",[0.00859852 0.7153967  0.27600473],Neutral
111,1.00098e+18,@litoisback Pokemon Come on Barbie y Pokemon Lets go Party,2018-05-28 06:05:52+00:00,@user Pokemon Come on Barbie y Pokemon Lets go Party,[0.00648726 0.49987224 0.4936405 ],Neutral
112,1.00097e+18,"This is THE WEEK of all times!
We finally managed to safely arrive to the very last week of the month.

- 4 DAYS left before June!

Maybe an announcement today for a #PokemonDirect tomorrow!

#PokemonLetsGoEevee
#PokemonLetsGoPikachu
#PokemonLetsGo
#PokemonSwitch https://t.co/mH5Cd1j2aX",2018-05-28 05:04:31+00:00,"This is THE WEEK of all times!
We finally managed to safely arrive to the very last week of the month.

- 4 DAYS left before June!

Maybe an announcement today for a #PokemonDirect tomorrow!

#PokemonLetsGoEevee
#PokemonLetsGoPikachu
#PokemonLetsGo
#PokemonSwitch http",[0.00154757 0.02168938 0.97676307],Positive
113,1.00093e+18,"Emily Rogers is still confident about a #PokemonDirect before the end of the month.

You might be interested with this article from Gaming Intell :
☑️Why Pokemon let’s Go Could Be Revealed on May 29th
https://t.co/5UOxFr5DU7",2018-05-28 02:56:13+00:00,"Emily Rogers is still confident about a #PokemonDirect before the end of the month.

You might be interested with this article from Gaming Intell :
☑️Why Pokemon let’s Go Could Be Revealed on May 29th
https://t.co/5UOxFr5DU7",[0.00275152 0.3035226  0.69372594],Positive
114,1.00091e+18,"thought I just list off some games Im getting this year: Pokemon Lets Go! Super Smash Bros Switch, Homeless Man Simulator (yes thats a real thing), Kingdom Come, Agony, and I think thats it. What about you guys?",2018-05-28 01:25:57+00:00,"thought I just list off some games Im getting this year: Pokemon Lets Go! Super Smash Bros Switch, Homeless Man Simulator (yes thats a real thing), Kingdom Come, Agony, and I think thats it. What about you guys?",[0.00865415 0.40999332 0.58135253],Positive
115,1.00091e+18,Ending my pogo day with a nice raid meeting new players and having fun #PokemonGO #PokemonLetsGo #PokemonSwitch #PokemonGOCommunityDay #pokemon #PokemonGOth #hooh #RaiderNation #hype #zarmy https://t.co/zKdx44zBir,2018-05-28 01:21:37+00:00,Ending my pogo day with a nice raid meeting new players and having fun #PokemonGO #PokemonLetsGo #PokemonSwitch #PokemonGOCommunityDay #pokemon #PokemonGOth #hooh #RaiderNation #hype #zarmy http,[0.00119614 0.02052236 0.97828144],Positive
116,1.0009e+18,"how fucking fake and toxic is it to attack someone that you have taken news from and made many videos about? 

“oh pokemon lets go means hes right and ill praise him in video, but on twitter, ill treat him like hes scum”

so fake, toxic, and hypocritical https://t.co/jCED91wNn9",2018-05-28 00:28:49+00:00,"how fucking fake and toxic is it to attack someone that you have taken news from and made many videos about? 

“oh pokemon lets go means hes right and ill praise him in video, but on twitter, ill treat him like hes scum”

so fake, toxic, and hypocritical http",[0.9238943  0.06906616 0.00703952],Negative
117,1.00089e+18,"Pokemon Let's Go! Pikachu and Eevee has been the talk of Pre-E3 rumors as far as Nintendo is concerned. We are still suppose to expect something in May, but here's every rumor and leak reagarding Pokemon Let's GO! Pikachu and Eevee. #Pokemon
https://t.co/RZzIwCcVuu",2018-05-27 23:58:45+00:00,"Pokemon Let's Go! Pikachu and Eevee has been the talk of Pre-E3 rumors as far as Nintendo is concerned. We are still suppose to expect something in May, but here's every rumor and leak reagarding Pokemon Let's GO! Pikachu and Eevee. #Pokemon
https://t.co/RZzIwCcVuu",[0.01255602 0.502235   0.48520896],Neutral
118,1.00089e+18,"Today, my set has been completed. Catch of the day Latias. #PokemonGo #PokemonGOAdventureWeek #PokemonLetsGo #PokemonSwitch https://t.co/1JPapVSphL",2018-05-27 23:53:36+00:00,"Today, my set has been completed. Catch of the day Latias. #PokemonGo #PokemonGOAdventureWeek #PokemonLetsGo #PokemonSwitch http",[0.00166937 0.11934299 0.8789876 ],Positive
119,1.00088e+18,"POKEMON SWITCH NEWS? ""Take Rest And Prepare For Tomorrow"" (Pokemon Let's GO) - https://t.co/oWvMebKSzg",2018-05-27 23:21:34+00:00,"POKEMON SWITCH NEWS? ""Take Rest And Prepare For Tomorrow"" (Pokemon Let's GO) - http",[0.0035298  0.83801126 0.158459  ],Neutral
120,1.00087e+18,"POKEMON LET'S GO ~ GEN 8 MOVES!
🌊 LEAKS RETURN SUNDAY 5/27 AND MONDAY 5/28 ONLY! 

IS THIS A LEAK?! OR ARE YOU DREAMING . . . ⚡️

Gorochu and Zeraora have something in common. 
And it's exactly what you're not expecting. 

#PokemonLetsGOPikachu #PokemonLetsGO #Leaks #Zeraora https://t.co/NFU306yHio",2018-05-27 22:40:36+00:00,"POKEMON LET'S GO ~ GEN 8 MOVES!
🌊 LEAKS RETURN SUNDAY 5/27 AND MONDAY 5/28 ONLY! 

IS THIS A LEAK?! OR ARE YOU DREAMING . . . ⚡️

Gorochu and Zeraora have something in common. 
And it's exactly what you're not expecting. 

#PokemonLetsGOPikachu #PokemonLetsGO #Leaks #Zeraora http",[0.00772762 0.54257715 0.44969526],Neutral
121,1.00087e+18,"My luck continues today 2nd shiny pokemon off a tier 3 raid, solo run thanks to weather boost. LETS GO!!!!!!! #PokemonSwitch #Pokemon #PokemonLetsGo #PokemonGO #PokemonLetsGoPikachu #pokemondirect #PokemonGoFest2018 #PokemonGOCommunityDay #PokemonGOAdventureWeek #shinypokemon https://t.co/T6gEkKEkbG",2018-05-27 22:37:19+00:00,"My luck continues today 2nd shiny pokemon off a tier 3 raid, solo run thanks to weather boost. LETS GO!!!!!!! #PokemonSwitch #Pokemon #PokemonLetsGo #PokemonGO #PokemonLetsGoPikachu #pokemondirect #PokemonGoFest2018 #PokemonGOCommunityDay #PokemonGOAdventureWeek #shinypokemon http",[0.00123168 0.0164575  0.9823108 ],Positive
